,doc_id,doc_x,doc_y,genre
9789461990860,9789461990860,7.013958,14.732112,romance
9789402525946,9789402525946,10.34544,12.008073,suspense pocket
9789402525816,9789402525816,9.19251,14.057758,romance
9789402535273,9789402535273,5.4036508,13.861563,romance
9789402752397,9789402752397,7.6761327,16.96132,romance
9789402500608,9789402500608,7.0618286,10.526141,historical novel (popular)
9789461706683,9789461706683,9.259867,13.063694,romance
9789461704597,9789461704597,8.719227,12.326246,romance
9789461996022,9789461996022,7.1028996,13.616951,romance
9789025854133,9789025854133,14.141661,6.1731615,unknown
9789035141186,9789035141186,11.342561,6.5718045,unknown
9789402541359,9789402541359,5.506839,14.859785,romance
9789044633900,9789044633900,14.533105,6.4167676,"Dutch literary novel, novella"
9789048724581,9789048724581,14.795573,6.35953,unknown
9789402522839,9789402522839,6.2543063,14.579892,romance
9789402542820,9789402542820,6.3818216,13.539197,romance
9789402530018,9789402530018,9.908248,13.808979,romance
9789402530148,9789402530148,6.1203747,14.023953,romance
9789402539202,9789402539202,6.3538566,14.138102,romance
9789402753424,9789402753424,13.667139,17.007122,romance
9789402529937,9789402529937,9.6098585,13.508109,romance
9789044972016,9789044972016,6.806249,5.381739,thriller
9789044972146,9789044972146,12.068296,11.503019,"translated literary novel, novella"
9789044970302,9789044970302,6.9076324,5.083824,literary thriller
9789025300173,9789025300173,8.902345,6.4453435,"translated literary novel, novella"
9789461998347,9789461998347,9.514299,14.474721,romance
9789402513714,9789402513714,10.245913,12.012317,romance
9789402511550,9789402511550,6.141901,14.727008,romance
9789461997791,9789461997791,6.488648,14.555037,romance
9789035139749,9789035139749,11.732843,6.860569,unknown
9789402515992,9789402515992,8.258187,13.515285,romance
9789402757668,9789402757668,11.763565,7.3781667,unknown
9789402536010,9789402536010,6.7478395,14.793933,romance
9789402536140,9789402536140,5.973863,14.904179,romance
9789048724345,9789048724345,14.62192,6.2919226,unknown
9789048724215,9789048724215,14.712953,6.262199,unknown
9789402530902,9789402530902,10.331338,13.938392,romance
9789461991799,9789461991799,6.700187,15.730767,romance
9789461997005,9789461997005,6.8773217,14.403946,romance
9789461998583,9789461998583,7.5477204,14.336513,romance
9789402517408,9789402517408,10.1047,14.10889,romance
9789402513080,9789402513080,7.076736,14.253305,romance
9789044962369,9789044962369,9.873161,7.6403813,"translated literary novel, novella"
9789021448794,9789021448794,10.749812,4.5223775,"Dutch literary novel, novella"
9789025862152,9789025862152,10.781676,4.4447145,unknown
9789044960754,9789044960754,13.613053,4.8484316,unknown
9789461995568,9789461995568,6.4700203,13.081569,romance
9789035144200,9789035144200,10.678869,7.4673944,unknown
9789461995438,9789461995438,7.8156524,14.721916,romance
9789021445106,9789021445106,10.908767,4.606615,"Dutch literary novel, novella"
9789035140806,9789035140806,11.702794,7.211967,unknown
9789402758597,9789402758597,10.916736,11.1385765,literary thriller
9789402536669,9789402536669,8.357755,14.800522,romance
9789460410932,9789460410932,7.120466,6.093434,suspense general
9789402755305,9789402755305,14.47534,8.042092,Young adult fiction
9789402526516,9789402526516,8.8569,15.773118,romance
9789460410178,9789460410178,7.535603,0.7883917,suspense general
9789402532425,9789402532425,8.99224,12.795449,romance
9789025869816,9789025869816,14.72667,6.32832,unknown
9789492899521,9789492899521,14.874435,6.469206,unknown
9789461701756,9789461701756,6.7195654,15.234178,romance
9789025862145,9789025862145,9.819123,11.3158045,unknown
9789402515022,9789402515022,6.1997976,12.961202,romance
9789402755312,9789402755312,12.9329195,5.9323826,Young adult fiction
9789401607780,9789401607780,11.07814,6.68445,unknown
9789035139077,9789035139077,10.800098,6.4970946,unknown
9789401608206,9789401608206,8.871659,6.200517,literary thriller
9789044619362,9789044619362,2.2268987,7.6687684,"Dutch literary novel, novella"
9789460410925,9789460410925,7.1218414,6.103675,thriller
9789029590464,9789029590464,10.90404,2.6842504,"Dutch literary novel, novella"
9789025866259,9789025866259,14.387724,6.06198,unknown
9789402540284,9789402540284,9.518949,14.93073,romance
9789461993427,9789461993427,8.363114,13.972725,romance
9789402532432,9789402532432,8.3359375,12.697703,romance
9789402758344,9789402758344,9.318405,7.314597,"translated literary novel, novella"
9789402758214,9789402758214,10.537722,7.802492,unknown
9789021673905,9789021673905,12.141239,3.7871647,unknown
9789044628555,9789044628555,12.384863,3.8773956,"Dutch literary novel, novella"
9789402507119,9789402507119,7.3394623,15.059399,romance
9789401605250,9789401605250,11.850504,7.3597574,unknown
9789401601788,9789401601788,14.783421,6.3329906,unknown
9789402751727,9789402751727,12.272522,8.961787,Young adult fiction
9789402529920,9789402529920,9.228975,11.287339,romance
9789402542967,9789402542967,7.1413007,14.204329,romance
9789035142466,9789035142466,11.504804,6.8481593,unknown
9789025302320,9789025302320,9.742181,5.1195683,"translated literary novel, novella"
9789044974843,9789044974843,9.450223,8.984161,"translated literary novel, novella"
9789402513653,9789402513653,8.64351,13.4988,romance
9789038895413,9789038895413,11.650248,5.785371,"Dutch literary novel, novella"
9789044964226,9789044964226,10.338777,9.77438,thriller
9789038895543,9789038895543,12.178731,4.3528724,"Dutch literary novel, novella"
9789029592109,9789029592109,11.313966,5.497829,"Dutch literary novel, novella"
9789460400469,9789460400469,12.116024,7.527229,unknown
9789402524826,9789402524826,6.214089,14.312155,romance
9789402534313,9789402534313,6.8890276,10.883843,historical novel (popular)
9789402536157,9789402536157,5.869676,14.766443,romance
9789048724352,9789048724352,14.718246,6.7223034,unknown
9789461991850,9789461991850,8.73265,14.407452,romance
9789021668383,9789021668383,13.811228,6.3610845,unknown
9789044966978,9789044966978,6.8470664,7.967862,thriller
9789402515985,9789402515985,7.9365754,13.6998825,romance
9789044972795,9789044972795,10.0761385,9.201859,literary thriller
9789402513097,9789402513097,7.1670423,14.253078,romance
9789402511383,9789402511383,8.705115,14.747908,romance
9789461708335,9789461708335,8.879371,13.848611,romance
9789402540369,9789402540369,7.8997316,15.291967,romance
9789044631319,9789044631319,10.560287,6.8145742,unknown
9789461997142,9789461997142,8.886438,14.762424,romance
9789402523959,9789402523959,7.9311004,13.605876,romance
9789029575607,9789029575607,11.860558,3.794154,"Dutch literary novel, novella"
9789402506747,9789402506747,8.262715,14.189826,romance
9789402504453,9789402504453,7.0382543,14.537247,romance
9789044527193,9789044527193,12.364406,3.9501152,unknown
9789402510560,9789402510560,10.07861,12.939712,romance
9789038896670,9789038896670,10.721682,5.716108,"Dutch literary novel, novella"
9789402510430,9789402510430,6.1057568,13.275688,romance
9789461704214,9789461704214,6.769881,14.307649,romance
9789461704344,9789461704344,8.704057,12.896474,romance
9789461709486,9789461709486,8.857784,15.825811,romance
9789021440453,9789021440453,10.989255,4.983498,"Dutch literary novel, novella"
9789021442747,9789021442747,9.988558,8.5942955,"translated literary novel, novella"
9789035141605,9789035141605,11.324327,6.768061,unknown
9789401600712,9789401600712,10.113439,9.2626295,"translated literary novel, novella"
9789402756708,9789402756708,12.625108,7.3339396,unknown
9789402752380,9789402752380,7.5466228,17.227427,romance
9789461990877,9789461990877,10.969137,13.2693205,romance
9789402535334,9789402535334,5.4590497,13.906326,romance
9789461994271,9789461994271,9.48207,11.433683,fantasy
9789402521207,9789402521207,9.014214,14.186124,romance
9789461704580,9789461704580,7.446906,12.145796,romance
9789044963359,9789044963359,9.107055,6.3475246,"translated literary novel, novella"
9789029591287,9789029591287,11.342468,5.738961,"Dutch literary novel, novella"
9789402516241,9789402516241,5.905503,13.340197,romance
9789402528664,9789402528664,5.401877,13.829163,romance
9789029568593,9789029568593,10.911615,2.7158167,"Dutch literary novel, novella"
9789038800516,9789038800516,11.509365,5.9574842,unknown
9789461996992,9789461996992,8.869204,14.429059,romance
9789029578028,9789029578028,12.4258995,5.8766665,literary thriller
9789461992550,9789461992550,6.760605,14.270002,romance
9789402525762,9789402525762,7.3033643,14.354442,romance
9789402527476,9789402527476,7.2763734,9.233307,unknown
9789402525632,9789402525632,8.770131,15.789186,romance
9789402510249,9789402510249,8.350466,15.612017,romance
9789044977387,9789044977387,6.555922,4.8167706,literary thriller
9789044975093,9789044975093,9.940998,9.81924,"translated literary novel, novella"
9789021672922,9789021672922,8.563652,16.034151,unknown
9789048725298,9789048725298,14.949563,6.0485625,unknown
9789402531701,9789402531701,7.955333,13.865104,romance
9789402533545,9789402533545,9.325692,12.182091,romance
9789402533415,9789402533415,6.953985,14.714308,romance
9789461992314,9789461992314,10.662742,12.196648,suspense pocket
9789461990150,9789461990150,7.109271,13.736769,romance
9789402519747,9789402519747,8.02291,12.172101,romance
9789044630497,9789044630497,10.930362,6.451946,unknown
9789402537857,9789402537857,5.9868665,14.189775,romance
9789029529112,9789029529112,12.023708,5.847088,"Dutch literary novel, novella"
9789048727698,9789048727698,14.634917,6.636622,unknown
9789402531015,9789402531015,6.181068,14.436541,romance
9789402531145,9789402531145,8.805515,14.793737,romance
9789025854119,9789025854119,10.918406,5.7804613,unknown
9789402516555,9789402516555,10.252581,14.124936,romance
9789402514711,9789402514711,7.1141167,15.066271,romance
9789461702371,9789461702371,6.6170664,15.062856,romance
9789402500622,9789402500622,7.0813813,10.787669,historical novel (popular)
9789402502466,9789402502466,9.4327965,13.639642,romance
9789044977257,9789044977257,12.742517,6.178836,thriller
9789402754421,9789402754421,7.9576483,17.347145,romance
9789044618501,9789044618501,12.526017,5.741335,"Dutch literary novel, novella"
9789402535259,9789402535259,5.7062793,14.460181,romance
9789403153902,9789403153902,10.157957,7.274623,"translated literary novel, novella"
9789044626124,9789044626124,9.354838,9.253975,"translated literary novel, novella"
9789029588232,9789029588232,9.690497,6.4466324,"translated literary novel, novella"
9789402537734,9789402537734,8.89071,13.64008,romance
9789402754308,9789402754308,8.101079,14.230445,romance
9789402504583,9789402504583,10.30948,11.676715,suspense pocket
9789401606844,9789401606844,10.905477,9.070241,suspense general
9789044617870,9789044617870,6.503743,4.7787986,literary thriller
9789461996671,9789461996671,10.302094,14.470635,romance
9789402523607,9789402523607,8.404936,13.584035,romance
9789067970457,9789067970457,12.103205,6.362056,unknown
9789044973662,9789044973662,4.029808,8.644248,literary thriller
9789402752250,9789402752250,7.554829,17.192469,romance
9789402538526,9789402538526,9.892782,12.920155,romance
9789025863845,9789025863845,9.761908,4.386588,"Dutch literary novel, novella"
9789460413261,9789460413261,11.133894,9.214381,Young adult fiction
9789044640892,9789044640892,6.5114884,4.7692122,literary thriller
9789461990679,9789461990679,10.047527,10.824556,suspense pocket
9789402510324,9789402510324,5.997317,13.375233,romance
9789402756906,9789402756906,11.989207,7.5775886,unknown
9789461704450,9789461704450,8.535721,13.187115,romance
9789461706614,9789461706614,9.359628,13.502477,romance
9789044970395,9789044970395,8.98019,6.1717277,"translated literary novel, novella"
9789402539295,9789402539295,6.573764,13.968721,romance
9789402536713,9789402536713,8.264091,14.809491,romance
9789460410918,9789460410918,13.350783,3.3751054,unknown
9789048726752,9789048726752,14.365881,6.3608394,unknown
9789021667041,9789021667041,14.305986,5.463946,unknown
9789460410796,9789460410796,1.4761561,16.615986,suspense general
9789402542769,9789402542769,6.785255,14.503345,romance
9789025869076,9789025869076,10.870289,13.334381,unknown
9789402542639,9789402542639,7.344285,14.54767,romance
9789461708571,9789461708571,11.03671,13.276856,romance
9789400404090,9789400404090,12.46244,5.801278,"Dutch literary novel, novella"
9789402513783,9789402513783,3.6234229,18.677683,thriller
9789044623536,9789044623536,11.856568,6.1746793,"Dutch literary novel, novella"
9789461991980,9789461991980,6.761331,14.700062,romance
9789048726196,9789048726196,14.965482,6.765877,unknown
9789401607179,9789401607179,10.032028,10.362552,suspense general
9789025866334,9789025866334,8.855606,9.643375,unknown
9789035139800,9789035139800,11.78453,6.7621064,unknown
9789025858711,9789025858711,14.179782,6.46132,unknown
9789044964462,9789044964462,5.5680723,20.431992,literary thriller
9789461998514,9789461998514,7.8623214,14.973507,romance
9789402511253,9789402511253,6.036151,13.4587145,romance
9789402524628,9789402524628,6.4315224,13.727346,romance
9789021447285,9789021447285,6.74603,4.797929,literary thriller
9789402542684,9789402542684,7.331541,14.488528,romance
9789461991027,9789461991027,9.966313,12.473056,suspense pocket
9789029580915,9789029580915,10.77106,4.3788757,"Dutch literary novel, novella"
9789044960693,9789044960693,9.262394,9.173077,"translated literary novel, novella"
9789402751994,9789402751994,9.54455,9.447822,Young adult fiction
9789044628241,9789044628241,6.4899096,4.7683415,literary thriller
9789402530162,9789402530162,6.2678175,13.840956,romance
9789402758450,9789402758450,9.149599,11.86152,"translated literary novel, novella"
9789402530032,9789402530032,10.322629,11.388583,thriller
9789021409252,9789021409252,12.367777,4.089385,"Dutch literary novel, novella"
9789044643206,9789044643206,11.321353,6.574462,unknown
9789460423208,9789460423208,11.13466,6.6922317,unknown
9789402517422,9789402517422,10.366212,10.701735,thriller
9789402542110,9789402542110,5.727955,14.695213,romance
9789021445755,9789021445755,9.967944,4.4680014,"Dutch literary novel, novella"
9789402757712,9789402757712,11.793611,7.175507,unknown
9789044974164,9789044974164,11.039818,10.453456,thriller
9789044974034,9789044974034,10.975465,9.597902,thriller
9789029592123,9789029592123,11.799422,7.5468698,"translated literary novel, novella"
9789402529784,9789402529784,7.147009,14.148556,romance
9789402524116,9789402524116,9.288621,13.54697,romance
9789402536867,9789402536867,7.2792954,14.548213,romance
9789402526202,9789402526202,6.2261963,14.7115135,romance
9789461993274,9789461993274,6.2178454,15.352363,romance
9789402530025,9789402530025,9.685312,13.612881,romance
9789402501186,9789402501186,8.551353,13.032971,romance
9789044972931,9789044972931,11.461233,10.897374,thriller
9789402515671,9789402515671,10.33373,11.910411,suspense pocket
9789402755411,9789402755411,9.669906,12.942727,romance
9789402757705,9789402757705,12.14558,7.5561624,unknown
9789402755541,9789402755541,8.350292,14.209197,romance
9789402501742,9789402501742,8.395495,12.683511,romance
9789402503456,9789402503456,9.664624,13.407061,romance
9789402758283,9789402758283,9.931481,6.396589,unknown
9789044619461,9789044619461,2.2561095,7.649231,"Dutch literary novel, novella"
9789021443829,9789021443829,16.825817,8.985863,"Dutch literary novel, novella"
9789044619348,9789044619348,2.2112825,7.7073894,"Dutch literary novel, novella"
9789402508321,9789402508321,9.13531,13.5042095,romance
9789048726615,9789048726615,14.860329,6.612911,unknown
9789048724451,9789048724451,14.797008,6.4012218,unknown
9789048726745,9789048726745,14.775333,6.44285,unknown
9789402755268,9789402755268,8.612143,9.316531,Young adult fiction
9789025870690,9789025870690,9.719018,10.099269,Young adult fiction
9789021458212,9789021458212,8.341316,6.1166964,"translated literary novel, novella"
9789402507829,9789402507829,7.6094027,14.170517,romance
9789402529739,9789402529739,5.5069604,14.084019,romance
9789461703538,9789461703538,8.814689,14.699644,romance
9789029574969,9789029574969,10.4206,5.539643,"Dutch literary novel, novella"
9789044969573,9789044969573,9.075451,9.298287,literary thriller
9789402539516,9789402539516,10.353802,12.283222,suspense pocket
9789402751024,9789402751024,8.173008,11.792117,"translated literary novel, novella"
9789402507133,9789402507133,7.450666,14.925041,romance
9789461991997,9789461991997,7.9335546,14.146301,romance
9789402532418,9789402532418,13.165065,11.697692,unknown
9789461995391,9789461995391,8.743807,13.311348,romance
9789460412301,9789460412301,9.87322,5.6342435,suspense general
9789402757866,9789402757866,9.561134,9.890261,literary thriller
9789025866273,9789025866273,13.989608,6.4532146,unknown
9789402511314,9789402511314,6.2059326,13.3969755,romance
9789029594196,9789029594196,9.322264,6.3108606,"translated literary novel, novella"
9789038897004,9789038897004,10.618555,3.8833127,"Dutch literary novel, novella"
9789401604499,9789401604499,11.3162565,7.260162,unknown
9789029581646,9789029581646,11.922406,3.8334532,"Dutch literary novel, novella"
9789460411878,9789460411878,12.968525,5.622942,unknown
9789029575690,9789029575690,11.452347,5.644154,"Dutch literary novel, novella"
9789021670256,9789021670256,13.958942,5.031137,unknown
9789044538069,9789044538069,12.348663,3.9213076,unknown
9789402521504,9789402521504,7.307806,14.468411,romance
9789461704283,9789461704283,6.933713,15.0670185,romance
9789021444956,9789021444956,10.292656,4.3114743,"Dutch literary novel, novella"
9789025878269,9789025878269,14.475008,5.415546,unknown
9789403145501,9789403145501,12.303513,5.372618,"Dutch literary novel, novella"
9789021672908,9789021672908,13.17936,3.4709637,unknown
9789402504200,9789402504200,9.740914,13.469657,romance
9789402514865,9789402514865,8.741849,12.632269,romance
9789402750003,9789402750003,3.5769644,18.610401,thriller
9789025863852,9789025863852,9.773761,4.3655114,"Dutch literary novel, novella"
9789402510263,9789402510263,8.61468,15.815321,romance
9789461999474,9789461999474,9.788511,10.844555,thriller
9789029591539,9789029591539,7.989003,9.301718,"Dutch literary novel, novella"
9789402525618,9789402525618,9.834185,13.2179365,romance
9789402525748,9789402525748,5.8622346,14.270409,romance
9789402519600,9789402519600,9.9054365,12.940885,romance
9789461992253,9789461992253,7.5672426,13.37801,romance
9789021456980,9789021456980,9.866294,8.237407,"translated literary novel, novella"
9789402537840,9789402537840,5.953453,14.557202,romance
9789029581875,9789029581875,10.91676,2.8006377,unknown
9789401604574,9789401604574,6.9856744,5.158213,literary thriller
9789038896984,9789038896984,11.890359,5.1251774,"Dutch literary novel, novella"
9789461996855,9789461996855,7.0973167,13.745623,romance
9789402523973,9789402523973,8.348562,15.734599,romance
9789402531152,9789402531152,9.54846,15.132923,romance
9789402533316,9789402533316,8.647184,14.243243,romance
9789029591584,9789029591584,8.003928,9.317832,"Dutch literary novel, novella"
9789025861575,9789025861575,14.6369705,6.643806,unknown
9789025863661,9789025863661,9.578345,4.217047,"Dutch literary novel, novella"
9789402543070,9789402543070,5.757878,15.111844,romance
9789402531848,9789402531848,7.2249393,14.664884,romance
9789021444635,9789021444635,9.897119,4.671451,"Dutch literary novel, novella"
9789044626063,9789044626063,10.645188,5.6037445,"Dutch literary novel, novella"
9789044977240,9789044977240,6.8927326,5.1181264,literary thriller
9789402756722,9789402756722,14.38082,6.7539153,"translated literary novel, novella"
9789461992390,9789461992390,8.347354,15.593984,romance
9789461996718,9789461996718,7.1141524,13.513499,romance
9789021444062,9789021444062,16.834312,8.991957,"Dutch literary novel, novella"
9789402541533,9789402541533,4.21937,12.596036,romance
9789021456843,9789021456843,11.890921,5.003165,"Dutch literary novel, novella"
9789461702531,9789461702531,6.810275,10.725387,romance
9789025863166,9789025863166,14.665888,7.540347,unknown
9789402750867,9789402750867,8.303213,11.885466,"translated literary novel, novella"
9789402754261,9789402754261,7.204921,11.409682,romance
9789038896847,9789038896847,8.584623,6.3608794,"translated literary novel, novella"
9789044977417,9789044977417,9.329452,9.6979,"translated literary novel, novella"
9789044975703,9789044975703,19.220303,5.0081606,"translated literary novel, novella"
9789048725458,9789048725458,14.5517025,6.5981407,unknown
9789402531091,9789402531091,7.1559396,14.635101,romance
9789402533385,9789402533385,8.309407,15.587184,romance
9789021450001,9789021450001,8.6349945,5.3866014,literary thriller
9789402535549,9789402535549,12.71039,10.645286,unknown
9789029591447,9789029591447,10.577134,5.288093,unknown
9789460415494,9789460415494,12.557403,4.1180334,unknown
9789460413308,9789460413308,13.369276,3.386518,unknown
9789021666945,9789021666945,14.705103,5.8869367,unknown
9789025873349,9789025873349,14.553005,6.435123,unknown
9789025873219,9789025873219,9.149042,8.381653,Young adult fiction
9789402538236,9789402538236,15.271032,6.3491993,"translated literary novel, novella"
9789402752540,9789402752540,15.174171,6.3362236,"translated literary novel, novella"
9789402756098,9789402756098,12.715149,10.641451,unknown
9789402752410,9789402752410,7.5484233,17.391352,romance
9789402538366,9789402538366,7.3324223,9.338444,unknown
9789021669434,9789021669434,8.151003,14.651918,unknown
9789402504507,9789402504507,8.679154,14.257038,romance
9789044632934,9789044632934,9.757299,5.819529,"translated literary novel, novella"
9789402523683,9789402523683,6.90857,10.823715,historical novel (popular)
9789021440507,9789021440507,11.670826,6.933665,"Dutch literary novel, novella"
9789402521597,9789402521597,6.5550165,13.654414,romance
9789401610469,9789401610469,7.288309,5.0835986,"translated literary novel, novella"
9789461700698,9789461700698,6.370815,13.89019,romance
9789402512670,9789402512670,7.583989,13.660841,romance
9789038896724,9789038896724,11.875614,5.2033653,"Dutch literary novel, novella"
9789021444895,9789021444895,12.109756,5.049264,"Dutch literary novel, novella"
9789029581011,9789029581011,10.698142,4.3978424,"Dutch literary novel, novella"
9789402504293,9789402504293,7.964644,14.104213,romance
9789029581141,9789029581141,10.36433,4.186141,"Dutch literary novel, novella"
9789401602402,9789401602402,9.997328,10.370938,literary thriller
9789044973938,9789044973938,12.797005,6.3222823,thriller
9789044961119,9789044961119,11.091757,9.854661,thriller
9789402756982,9789402756982,9.816046,11.570896,suspense pocket
9789461706690,9789461706690,9.385044,12.58208,romance
9789460415579,9789460415579,12.598488,3.6388078,suspense general
9789461994325,9789461994325,9.18665,13.026508,romance
9789044640816,9789044640816,11.874245,6.3721976,unknown
9789044623376,9789044623376,12.439468,6.0425873,unknown
9789402518887,9789402518887,8.873119,14.995822,romance
9789044974799,9789044974799,8.897272,8.484672,literary thriller
9789044970241,9789044970241,9.562087,12.098604,popular fiction general
9789021458281,9789021458281,8.390557,6.1458592,"translated literary novel, novella"
9789402751673,9789402751673,7.432061,11.831848,Young adult fiction
9789044540765,9789044540765,15.514897,6.3442717,unknown
9789461701831,9789461701831,8.542774,12.989956,romance
9789461701961,9789461701961,7.3982944,14.261873,romance
9789402511543,9789402511543,9.418856,14.37143,romance
9789402513707,9789402513707,8.273305,13.650769,romance
9789025858001,9789025858001,14.696053,6.2428093,unknown
9789038897653,9789038897653,9.31762,4.1603327,"Dutch literary novel, novella"
9789461998354,9789461998354,9.623296,14.4828615,romance
9789402511413,9789402511413,8.514891,15.461359,romance
9789461707123,9789461707123,10.145341,13.859811,romance
9789460410642,9789460410642,8.174345,4.7807417,suspense general
9789402539585,9789402539585,7.4535217,11.13235,historical novel (popular)
9789048726042,9789048726042,15.203676,6.634714,unknown
9789461991904,9789461991904,6.728651,14.096466,romance
9789025853945,9789025853945,15.6889305,7.178113,unknown
9789044633009,9789044633009,12.460008,5.6562715,literary fiction general
9789402530841,9789402530841,8.619615,15.732888,romance
9789460410086,9789460410086,9.975727,5.9159536,unknown
9789029586924,9789029586924,9.151792,6.9982023,"translated literary novel, novella"
9789038897097,9789038897097,10.721813,4.2131877,"Dutch literary novel, novella"
9789402515176,9789402515176,7.503547,14.234273,romance
9789021678115,9789021678115,14.244284,6.7192545,unknown
9789044960747,9789044960747,10.996577,6.0793624,literary thriller
9789044960617,9789044960617,11.222574,10.093329,thriller
9789461703446,9789461703446,6.875947,14.308646,romance
9789461701602,9789461701602,7.5376387,13.348898,romance
9789402751840,9789402751840,6.8455176,10.881148,historical novel (popular)
9789402529647,9789402529647,5.598765,13.980299,romance
9789460416163,9789460416163,12.286401,3.8914335,"Dutch literary novel, novella"
9789021445045,9789021445045,10.769404,5.0708184,"Dutch literary novel, novella"
9789402540444,9789402540444,5.43139,14.840249,romance
9789460410871,9789460410871,1.4744927,16.617584,suspense general
9789044628395,9789044628395,8.86685,6.4173393,"translated literary novel, novella"
9789402529999,9789402529999,9.994266,13.518094,romance
9789402757002,9789402757002,8.582912,13.521185,suspense pocket
9789021448909,9789021448909,9.853375,4.729041,"Dutch literary novel, novella"
9789044969399,9789044969399,9.525423,8.605181,"translated literary novel, novella"
9789402524741,9789402524741,6.5279408,10.844461,historical novel (popular)
9789402524611,9789402524611,6.112154,13.920223,romance
9789402526455,9789402526455,6.965085,10.924897,historical novel (popular)
9789403163802,9789403163802,6.640925,4.7634916,literary thriller
9789401608596,9789401608596,12.0734825,6.2649074,unknown
9789021445052,9789021445052,10.765546,4.7555604,"Dutch literary novel, novella"
9789402524192,9789402524192,9.794339,14.16279,romance
9789461997678,9789461997678,10.352645,12.245532,suspense pocket
9789035144354,9789035144354,10.994349,6.454487,unknown
9789021677484,9789021677484,14.726169,5.715165,unknown
9789044960600,9789044960600,9.744624,9.175969,"translated literary novel, novella"
9789402751857,9789402751857,8.191239,11.809298,"translated literary novel, novella"
9789402755251,9789402755251,9.161938,9.4969845,Young adult fiction
9789402751789,9789402751789,9.2037735,9.276085,"translated literary novel, novella"
9789025876135,9789025876135,9.433876,5.5517516,Young adult fiction
9789460400353,9789460400353,12.637888,4.1004586,unknown
9789048724468,9789048724468,14.93255,6.6367164,unknown
9789401611220,9789401611220,9.318663,9.798433,literary thriller
9789461993434,9789461993434,9.132126,13.564867,romance
9789025853761,9789025853761,14.615613,5.466292,unknown
9789461991720,9789461991720,8.517872,15.714609,romance
9789461993564,9789461993564,10.264689,11.552365,suspense pocket
9789044641615,9789044641615,9.2406025,9.373874,"translated literary novel, novella"
9789402530735,9789402530735,10.1424675,12.227936,suspense pocket
9789402758207,9789402758207,7.5956,17.236122,romance
9789402524888,9789402524888,10.255283,11.881491,suspense pocket
9789402757781,9789402757781,9.5045185,9.362612,"translated literary novel, novella"
9789021678948,9789021678948,10.128358,6.708459,unknown
9789044966886,9789044966886,6.856291,7.9645395,thriller
9789402539356,9789402539356,8.558475,13.638572,romance
9789025870744,9789025870744,14.16881,6.8569517,unknown
9789402751734,9789402751734,11.403985,9.054397,Young adult fiction
9789402532258,9789402532258,9.663794,13.992056,romance
9789048726691,9789048726691,14.944284,6.585406,unknown
9789021441467,9789021441467,11.875601,5.2276635,"Dutch literary novel, novella"
9789021677439,9789021677439,14.796609,5.737696,unknown
9789038898292,9789038898292,10.953834,4.9935837,"Dutch literary novel, novella"
9789038895550,9789038895550,12.287547,4.2101436,"Dutch literary novel, novella"
9789461991843,9789461991843,10.002333,15.357339,romance
9789025853952,9789025853952,15.140222,5.678063,unknown
9789044619508,9789044619508,2.270751,7.64865,"Dutch literary novel, novella"
9789402755428,9789402755428,9.877101,13.53681,romance
9789401601726,9789401601726,9.508634,6.4891086,unknown
9789029579735,9789029579735,11.778777,5.1236663,"Dutch literary novel, novella"
9789021668390,9789021668390,14.058937,6.375553,unknown
9789461703378,9789461703378,7.8993244,14.135473,romance
9789044960129,9789044960129,10.043243,-3.4844031,detective
9789402511390,9789402511390,6.8642774,12.975042,romance
9789461993489,9789461993489,-2.4639926,8.112764,Young adult fiction
9789038898506,9789038898506,9.887615,4.8176613,"Dutch literary novel, novella"
9789461995315,9789461995315,6.8099265,13.293379,romance
9789021456737,9789021456737,12.77252,5.855499,literary thriller
9789029575614,9789029575614,10.300927,4.414897,"Dutch literary novel, novella"
9789402750713,9789402750713,10.700434,6.8820815,unknown
9789402752557,9789402752557,5.753633,15.225691,"translated literary novel, novella"
9789402506754,9789402506754,7.4469714,13.77443,romance
9789461704207,9789461704207,6.6574426,14.468674,romance
9789402510423,9789402510423,6.1323504,13.444057,romance
9789021442754,9789021442754,10.003205,8.686183,"translated literary novel, novella"
9789029593977,9789029593977,8.899635,5.4771986,"translated literary novel, novella"
9789461706959,9789461706959,8.825419,12.832419,romance
9789401600651,9789401600651,9.788977,7.1343923,literary thriller
9789402535327,9789402535327,5.754619,14.207669,romance
9789048725366,9789048725366,14.898375,6.181601,unknown
9789048725236,9789048725236,14.413189,6.549998,unknown
9789461709301,9789461709301,6.8556466,13.616641,romance
9789021446448,9789021446448,12.151829,5.0116525,fantasy
9789461994332,9789461994332,7.7156157,14.528584,romance
9789461996176,9789461996176,8.970321,12.871495,romance
9789044620818,9789044620818,12.420765,5.8440175,unknown
9789021670546,9789021670546,7.307324,7.1609025,unknown
9789402500882,9789402500882,6.79184,14.33148,romance
9789044967692,9789044967692,6.8308177,7.9648256,thriller
9789025863708,9789025863708,9.610889,4.2665625,"Dutch literary novel, novella"
9789029591294,9789029591294,10.93906,5.7321835,"Dutch literary novel, novella"
9789044963533,9789044963533,9.104961,8.1929865,unknown
9789402516302,9789402516302,5.948707,13.821247,romance
9789021456904,9789021456904,8.818702,6.2549953,literary thriller
9789461709578,9789461709578,8.104201,15.3649645,romance
9789402537994,9789402537994,6.793089,13.857293,romance
9789044626773,9789044626773,11.839355,5.4588995,"Dutch literary novel, novella"
